what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797428548
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309797432624
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797434202
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797443483
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1309797447597
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1309797449755
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309797452581
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797454297
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797461805
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309797471617
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797473256
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797476268
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798655975
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798657729
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798658933
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798659965
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798660901
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798662702
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798670662
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798673461
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798673731
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798675873
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798690144
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309798719664
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798721367
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798724808
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309798730327
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798731997
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798734733
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309798738189
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798739900
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798744778
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309798749705
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798751596
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798759211
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309798766856
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309798773088
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309798778180
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309798783953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798787125
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798796012
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798797642
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798818465
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798832172
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798843906
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309798852081
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798853767
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798865674
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309798874971
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309798900259
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798901860
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798908953
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309798914194
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798915924
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798920818
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309798930440
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798932211
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798936146
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309798947903
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309798951636
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309798956683
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798959710
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798968690
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309798973678
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798975177
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798980028
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309798984516
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798986088
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309798997873
