what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309648601045
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309648601178
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1309648601288
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309648604131
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309648663081
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1309648666212
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309648667109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309648685283
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309648692014
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309648701521
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309648706376
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309648729133
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309648769455
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309648803928
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1309648825803
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309648826045
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309648840882
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309648870656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309648871570
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309648871575
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309648874729
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309648896378
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309648902628
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309648907151
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309648926209
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309648926321
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309648927214
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309648930211
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309648931105
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309648954965
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309648960526
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309648998866
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309649001891
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309649005348
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309649019106
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309649028641
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309649072159
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309649094186
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649159152
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309649164225
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649186786
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649190818
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649198270
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649228108
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649243072
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649244672
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649251344
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649256345
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649258696
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649261545
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649265251
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649266980
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649270248
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649273080
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649274866
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649277491
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649281902
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649283721
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649288114
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649291268
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649292911
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649294912
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649297572
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649357247
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309649359165
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649382665
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309649431816
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649445928
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649446137
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649449950
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649454088
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649459832
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649459964
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649462439
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649483573
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649491670
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649494222
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649497468
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649503496
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649572829
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309649576945
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309649587516
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649589103
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649591584
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649599341
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649609096
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309649614328
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649639378
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649642825
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649652869
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649658334
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649658977
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649659875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649661609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649665965
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309649721369
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649731698
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309649733416
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649742284
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649750041
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649759080
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309649760761
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649777791
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649781559
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649791948
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309649797435
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309649908936
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309649915042
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649972010
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309649985703
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1309649991875
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309649997487
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650008709
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309650012328
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650024882
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650026826
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1309650031930
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.ui",1309650032164
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.core",1309650032210
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650039741
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650048366
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650049895
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650051291
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650052559
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650061405
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650064347
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650065852
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650074595
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650109865
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650151435
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650152908
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650156383
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650156890
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650160788
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650229667
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650274996
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650276248
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650365523
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1309650376055
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1309650379173
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650383743
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650393225
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650407324
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650436897
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650443450
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650449089
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650450713
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650451573
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650463948
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650474033
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309650529520
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650536124
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650539481
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650540939
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650619707
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650625736
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309650627850
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650632168
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650644809
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650654999
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650657151
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650672123
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309650681838
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309650685094
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650696674
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650698692
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650704384
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650707030
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650707498
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650708804
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650713352
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650733130
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1309650755012
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309650755795
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309650759835
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650769163
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650770398
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650780316
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650782181
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650789357
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650790633
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650798892
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650801243
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650820113
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650827139
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650828529
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309650829310
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650835961
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650842288
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650866282
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650868024
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650874145
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650886083
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650887359
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650890911
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650893887
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650895302
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650901201
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650904011
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650906101
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650909923
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650917233
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650919411
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650922695
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650925692
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650927363
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650930992
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650935107
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650936952
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650940473
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650943367
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650944789
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650947928
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309650950691
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650954490
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309650995682
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309651010025
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309651021959
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309651990525
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309651991661
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309651993846
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309651996183
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309651996601
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.ui",1309651997150
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.201002161416,"org.eclipse.cdt.debug.mi.core",1309651997150
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.201002161416,"org.eclipse.cdt.dsf.gdb.ui",1309651997183
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.1.201002161416,"org.eclipse.cdt.dsf.ui",1309651997266
stopped,bundle,org.eclipse.cdt.launch,6.0.0.201002161416,"org.eclipse.cdt.launch",1309651997267
stopped,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1309651997267
stopped,bundle,org.eclipse.cdt.dsf.gdb,2.0.0.201002161416,"org.eclipse.cdt.dsf.gdb",1309651997270
stopped,bundle,org.eclipse.cdt.dsf,2.0.0.201002161416,"org.eclipse.cdt.dsf",1309651997276
stopped,bundle,org.eclipse.cdt.debug.core,6.0.0.201002161416,"org.eclipse.cdt.debug.core",1309651997276
